"","Date","Jurisdiction.x","Name","County","Year","Month.x","Residents.Confirmed","Staff.Confirmed","Residents.Deaths","Staff.Deaths","Residents.Population","Staff.Population","Latitude","Longitude","County.FIPS","Age","Gender","Capacity","BJS.ID","Week","Institution","Total_Population","Design_Capacity","Percent_Occupied","Staffed_Capacity","Month.y","Jurisdiction.y","Residents.Confirmed.F","Residents.Confirmed_DailyChange"
"8815","2021-03-22","state","PLEASANT VALLEY STATE PRISON","Fresno",2021,3,1989,431,3,NA,2673,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2021-03-17","Pleasant Valley State Prison (PVSP)",2673,2308,115.8,3535,3,"state",1989,0
"8816","2021-03-22","state","KERN VALLEY STATE PRISON","Kern",2021,3,893,558,6,NA,3628,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2021-03-17","Kern Valley State Prison (KVSP)",3628,2448,148.2,3622,3,"state",893,0
"8817","2021-03-22","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2021,3,619,650,14,NA,2422,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2021-03-17","California Health Care Facility - Stockton (CHCF)",2422,2951,82.1,3051,3,"state",619,0
"8818","2021-03-22","state","CALIFORNIA INSTITUTION FOR WOMEN","San Bernardino",2021,3,488,359,1,NA,989,NA,33.94974531,-117.636365,"06071","Adult","Female",1398,"050000000070600000000","2021-03-17","California Institution for Women (CIW)",989,1298,76.2,1777,3,"state",488,1
"8819","2021-03-22","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2021,3,543,288,0,NA,1043,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2021-03-17","Deuel Vocational Institution (DVI)",1043,1681,62,2181,3,"state",543,0
"8820","2021-03-22","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2021,3,806,276,1,NA,2123,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2021-03-17","Central California Women's Facility (CCWF)",3,2004,0.1,1420,3,"state",806,1
"8821","2021-03-22","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2021,3,806,276,1,NA,2123,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2021-03-17","Central California Women's Facility (CCWF)",2120,2004,105.8,3068,3,"state",806,0
"8822","2021-03-22","state","CALIFORNIA REHABILITATION CENTER","Riverside",2021,3,1993,492,1,NA,1841,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2021-03-17","California Rehabilitation Center (CRC)",1841,2491,73.9,3274,3,"state",1993,0
"8823","2021-03-24","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2021,3,1365,295,0,NA,2097,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2021-03-24","California Correctional Center (CCC)",2110,3443,61,4392,3,"state",1365,0
"8824","2021-03-24","state","MULE CREEK STATE PRISON","Amador",2021,3,1846,408,8,NA,3878,NA,38.37074335,-120.9534458,"06005","Adult","Male",3284,"050000000075000000000","2021-03-24","Mule Creek State Prison (MCSP)",3882,3284,118,4255,3,"state",1846,0
"8825","2021-03-24","state","CENTINELA STATE PRISON","Imperial",2021,3,863,426,1,NA,3051,NA,32.82339731,-115.7890555,"06025","Adult","Male",2308,"050000000079990700000","2021-03-24","Centinela State Prison (CEN)",3042,2308,132,3446,3,"state",863,0
"8826","2021-03-24","state","WASCO STATE PRISON","Kern",2021,3,1762,539,1,NA,2867,NA,35.59431189,-119.4083319,"06029","Adult","Male",2984,"050000000079990500000","2021-03-24","Wasco State Prison (WSP)",2898,2984,97,4447,3,"state",1762,1
"8827","2021-03-24","state","AVENAL STATE PRISON","Kings",2021,3,3107,528,8,NA,3175,NA,35.97394934,-120.1231018,"06031","Adult","Male",2920,"050000000075100000000","2021-03-24","Avenal State Prison (ASP)",3161,2920,108,4719,3,"state",3107,0
"8828","2021-03-24","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2021,3,1382,646,4,NA,2895,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2021-03-24","California Correctional Institution (CCI)",2902,2783,104,4175,3,"state",1382,0
"8829","2021-03-24","state","PELICAN BAY STATE PRISON","Del Norte",2021,3,220,189,0,NA,2165,NA,41.85480851,-124.1490751,"06015","Adult","Male",2380,"050000000075900000000","2021-03-24","Pelican Bay State Prison (PBSP)",2156,2380,91,3361,3,"state",220,0
"8830","2021-03-24","state","FOLSOM STATE PRISON","Sacramento",2021,3,1369,218,2,NA,1992,NA,38.69538339,-121.1630324,"06067","Adult","Mixed",2066,"050000000079992900000","2021-03-24","FOLSOM STATE PRISON",1979,2469,80.1539084649656,3608,3,"state",1369,0
"8831","2021-03-24","state","SIERRA CONSERVATION CENTER","Tuolumne",2021,3,1429,216,0,NA,2959,NA,37.89168856,-120.5365401,"06109","Adult","Male",3836,"050000000070800000000","2021-03-24","Sierra Conservation Center (SCC)",2923,3486,84,4250,3,"state",1429,0
"8832","2021-03-24","state","CALIPATRIA STATE PRISON","Imperial",2021,3,1123,365,2,NA,2956,NA,33.16569337,-115.484344,"06025","Adult","Male",2308,"050000000079990600000","2021-03-24","Calipatria State Prison (CAL)",2980,2308,129,3451,3,"state",1123,0
"8833","2021-03-24","state","SALINAS VALLEY STATE PRISON","Monterey",2021,3,681,600,4,NA,3013,NA,36.47885699,-121.3743944,"06053","Adult","Male",2452,"050000000079991900000","2021-03-24","Salinas Valley State Prison (SVSP)",3035,2452,124,3509,3,"state",681,2
"8834","2021-03-24","state","HIGH DESERT STATE PRISON","Lassen",2021,3,2032,574,2,NA,3293,NA,40.4034569,-120.5258579,"06035","Adult","Male",2324,"050000000079992000000","2021-03-24","High Desert State Prison (HDSP)",3299,2324,142,3461,3,"state",2032,0
"8835","2021-03-24","state","CALIFORNIA STATE PRISON SAN QUENTIN","Marin",2021,3,2241,439,28,NA,2482,NA,37.94003982,-122.4903665,"06041","Adult","Male",3082,"050000000070300000000","2021-03-24","San Quentin State Prison (SQ)",2472,3082,80,4157,3,"state",2241,0
"8836","2021-03-24","state","PLEASANT VALLEY STATE PRISON","Fresno",2021,3,1989,431,3,NA,2673,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2021-03-24","Pleasant Valley State Prison (PVSP)",2687,2308,116,3535,3,"state",1989,0
"8837","2021-03-24","state","CALIFORNIA STATE PRISON SACRAMENTO","Sacramento",2021,3,288,322,0,NA,2229,NA,38.69444411,-121.1539037,"06067","Adult","Male",1828,"050000000075600000000","2021-03-24","California State Prison, Sacramento (SAC)",2225,1828,122,2545,3,"state",288,1
"8838","2021-03-24","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2021,3,619,652,14,NA,2422,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2021-03-24","California Health Care Facility - Stockton (CHCF)",2451,2951,83,3051,3,"state",619,0
"8839","2021-03-24","state","CALIFORNIA INSTITUTION FOR MEN","San Bernardino",2021,3,1499,582,27,NA,1857,NA,33.98471223,-117.6823919,"06071","Adult","Male",2973,"050000000070500000000","2021-03-24","California Institution for Men (CIM)",1850,2976,62,4450,3,"state",1499,0
"8840","2021-03-24","state","CALIFORNIA STATE PRISON CORCORAN","Kings",2021,3,1075,735,3,NA,2996,NA,36.06081823,-119.549121,"06031","Adult","Male",3116,"050000000075500000000","2021-03-24","California State Prison, Corcoran (COR)",3002,3116,96,4476,3,"state",1075,0
"8841","2021-03-24","state","IRONWOOD STATE PRISON","Riverside",2021,3,1568,381,1,NA,2668,NA,33.56098104,-114.9260354,"06065","Adult","Male",2200,"050000000079991100000","2021-03-24","Ironwood State Prison (ISP)",2657,2200,121,3300,3,"state",1568,0
"8842","2021-03-24","state","CORRECTIONAL TRAINING FACILITY","Monterey",2021,3,2717,355,18,NA,4298,NA,36.46964789,-121.3822324,"06053",NA,"Male",3312,"050000000070700000000","2021-03-24","Correctional Training Facility (CTF)",4325,3312,131,4929,3,"state",2717,0
"8843","2021-03-24","state","SUBSTANCE ABUSE TREATMENT FACILITY","Kings",2021,3,3011,626,7,NA,4488,NA,36.05396,-119.5478,"06031","Adult","Male",3424,NA,"2021-03-24","California Substance Abuse Treatment Facility (SATF)",4500,3424,131,5202,3,"state",3011,0
"8844","2021-03-24","state","CALIFORNIA MEDICAL FACILITY","Solano",2021,3,711,342,11,NA,1922,NA,38.32851019,-121.9791645,"06095","Adult","Mixed",2361,"050000000071100000000","2021-03-24","CALIFORNIA MEDICAL FACILITY",1929,2361,81.702668360864,2921,3,"state",711,1
"8845","2021-03-24","state","RJ DONOVAN CORRECTIONAL FACILITY","San Diego",2021,3,1011,518,18,NA,3469,NA,32.58456487,-116.9335763,"06073","Adult","Male",2992,NA,"2021-03-24","RJ Donovan Correctional Facility (RJD)",3467,2992,116,4182,3,"state",1011,0
"8846","2021-03-24","state","CALIFORNIA INSTITUTION FOR WOMEN","San Bernardino",2021,3,488,359,1,NA,989,NA,33.94974531,-117.636365,"06071","Adult","Female",1398,"050000000070600000000","2021-03-24","California Institution for Women (CIW)",996,1298,77,1777,3,"state",488,0
"8847","2021-03-24","state","CALIFORNIA STATE PRISON LOS ANGELES","Los Angeles",2021,3,1511,607,13,NA,2658,NA,34.69359649,-118.2276136,"06037","Adult","Male",2300,"050000000079990900000","2021-03-24","California State Prison, Los Angeles County (LAC)",2657,2300,116,3424,3,"state",1511,0
"8848","2021-03-24","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2021,3,807,277,1,NA,2123,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2021-03-24","Central California Women's Facility (CCWF)",3,2004,0.1,1420,3,"state",807,1
"8849","2021-03-24","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2021,3,807,277,1,NA,2123,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2021-03-24","Central California Women's Facility (CCWF)",2162,2004,108,3068,3,"state",807,0
"8850","2021-03-24","state","CALIFORNIA REHABILITATION CENTER","Riverside",2021,3,1993,495,1,NA,1841,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2021-03-24","California Rehabilitation Center (CRC)",1826,2491,73,3274,3,"state",1993,0
"8851","2021-03-24","state","NORTH KERN STATE PRISON","Kern",2021,3,921,621,4,NA,2716,NA,35.78188512,-119.3098757,"06029","Adult","Male",2694,"050000000079990800000","2021-03-24","North Kern State Prison (NKSP)",2828,2694,105,4011,3,"state",921,-3
"8852","2021-03-24","state","CALIFORNIA STATE PRISON SOLANO","Solano",2021,3,1149,250,5,NA,3108,NA,38.32077652,-121.9752369,"06095","Adult","Male",2610,"050000000079991400000","2021-03-24","California State Prison, Solano (SOL)",3095,2610,119,4056,3,"state",1149,0
"8853","2021-03-24","state","CHUCKAWALLA VALLEY STATE PRISON","Riverside",2021,3,1783,282,9,NA,1888,NA,33.56257951,-114.9095058,"06065","Adult","Male",1738,"050000000075800000000","2021-03-24","Chuckawalla Valley State Prison (CVSP)",1886,1738,109,2578,3,"state",1783,0
"8854","2021-03-24","state","VALLEY STATE PRISON","Madera",2021,3,1730,279,2,NA,2762,NA,37.10547736,-120.1554719,"06039","Adult","Male",1980,"050000000079991300000","2021-03-24","Valley State Prison (VSP)",2749,1980,139,3034,3,"state",1730,0
"8855","2021-03-24","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2021,3,543,289,0,NA,1043,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2021-03-24","Deuel Vocational Institution (DVI)",987,1681,59,2181,3,"state",543,0
"8856","2021-03-24","state","KERN VALLEY STATE PRISON","Kern",2021,3,893,558,6,NA,3628,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2021-03-24","Kern Valley State Prison (KVSP)",3629,2448,148,3622,3,"state",893,0
"8857","2021-03-26","state","FOLSOM STATE PRISON","Sacramento",2021,3,1369,218,2,NA,1979,NA,38.69538339,-121.1630324,"06067","Adult","Mixed",2066,"050000000079992900000","2021-03-24","FOLSOM STATE PRISON",1979,2469,80.1539084649656,3608,3,"state",1369,0
"8858","2021-03-26","state","HIGH DESERT STATE PRISON","Lassen",2021,3,2032,574,2,NA,3299,NA,40.4034569,-120.5258579,"06035","Adult","Male",2324,"050000000079992000000","2021-03-24","High Desert State Prison (HDSP)",3299,2324,142,3461,3,"state",2032,0
"8859","2021-03-26","state","CALIFORNIA MEDICAL FACILITY","Solano",2021,3,711,342,11,NA,1929,NA,38.32851019,-121.9791645,"06095","Adult","Mixed",2361,"050000000071100000000","2021-03-24","CALIFORNIA MEDICAL FACILITY",1929,2361,81.702668360864,2921,3,"state",711,0
"8860","2021-03-26","state","CENTINELA STATE PRISON","Imperial",2021,3,863,426,1,NA,3042,NA,32.82339731,-115.7890555,"06025","Adult","Male",2308,"050000000079990700000","2021-03-24","Centinela State Prison (CEN)",3042,2308,132,3446,3,"state",863,0
"8861","2021-03-26","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2021,3,1382,646,4,NA,2902,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2021-03-24","California Correctional Institution (CCI)",2902,2783,104,4175,3,"state",1382,0
"8862","2021-03-26","state","CALIFORNIA STATE PRISON SAN QUENTIN","Marin",2021,3,2241,439,28,NA,2472,NA,37.94003982,-122.4903665,"06041","Adult","Male",3082,"050000000070300000000","2021-03-24","San Quentin State Prison (SQ)",2472,3082,80,4157,3,"state",2241,0
"8863","2021-03-26","state","IRONWOOD STATE PRISON","Riverside",2021,3,1568,381,1,NA,2657,NA,33.56098104,-114.9260354,"06065","Adult","Male",2200,"050000000079991100000","2021-03-24","Ironwood State Prison (ISP)",2657,2200,121,3300,3,"state",1568,0
"8864","2021-03-26","state","MULE CREEK STATE PRISON","Amador",2021,3,1846,408,8,NA,3882,NA,38.37074335,-120.9534458,"06005","Adult","Male",3284,"050000000075000000000","2021-03-24","Mule Creek State Prison (MCSP)",3882,3284,118,4255,3,"state",1846,0
"8865","2021-03-26","state","CALIFORNIA STATE PRISON SACRAMENTO","Sacramento",2021,3,288,322,0,NA,2225,NA,38.69444411,-121.1539037,"06067","Adult","Male",1828,"050000000075600000000","2021-03-24","California State Prison, Sacramento (SAC)",2225,1828,122,2545,3,"state",288,0
"8866","2021-03-26","state","CALIFORNIA INSTITUTION FOR MEN","San Bernardino",2021,3,1499,582,27,NA,1850,NA,33.98471223,-117.6823919,"06071","Adult","Male",2973,"050000000070500000000","2021-03-24","California Institution for Men (CIM)",1850,2976,62,4450,3,"state",1499,0
"8867","2021-03-26","state","SIERRA CONSERVATION CENTER","Tuolumne",2021,3,1429,216,0,NA,2923,NA,37.89168856,-120.5365401,"06109","Adult","Male",3836,"050000000070800000000","2021-03-24","Sierra Conservation Center (SCC)",2923,3486,84,4250,3,"state",1429,0
"8868","2021-03-26","state","SUBSTANCE ABUSE TREATMENT FACILITY","Kings",2021,3,3011,626,7,NA,4500,NA,36.05396,-119.5478,"06031","Adult","Male",3424,NA,"2021-03-24","California Substance Abuse Treatment Facility (SATF)",4500,3424,131,5202,3,"state",3011,0
"8869","2021-03-26","state","PLEASANT VALLEY STATE PRISON","Fresno",2021,3,1989,431,3,NA,2687,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2021-03-24","Pleasant Valley State Prison (PVSP)",2687,2308,116,3535,3,"state",1989,0
"8870","2021-03-26","state","PELICAN BAY STATE PRISON","Del Norte",2021,3,220,189,0,NA,2156,NA,41.85480851,-124.1490751,"06015","Adult","Male",2380,"050000000075900000000","2021-03-24","Pelican Bay State Prison (PBSP)",2156,2380,91,3361,3,"state",220,0
"8871","2021-03-26","state","CORRECTIONAL TRAINING FACILITY","Monterey",2021,3,2717,355,18,NA,4325,NA,36.46964789,-121.3822324,"06053",NA,"Male",3312,"050000000070700000000","2021-03-24","Correctional Training Facility (CTF)",4325,3312,131,4929,3,"state",2717,0
"8872","2021-03-26","state","KERN VALLEY STATE PRISON","Kern",2021,3,893,558,6,NA,3629,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2021-03-24","Kern Valley State Prison (KVSP)",3629,2448,148,3622,3,"state",893,0
"8873","2021-03-26","state","WASCO STATE PRISON","Kern",2021,3,1762,539,1,NA,2898,NA,35.59431189,-119.4083319,"06029","Adult","Male",2984,"050000000079990500000","2021-03-24","Wasco State Prison (WSP)",2898,2984,97,4447,3,"state",1762,0
"8874","2021-03-26","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2021,3,812,277,1,NA,2165,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2021-03-24","Central California Women's Facility (CCWF)",3,2004,0.1,1420,3,"state",812,5
"8875","2021-03-26","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2021,3,812,277,1,NA,2165,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2021-03-24","Central California Women's Facility (CCWF)",2162,2004,108,3068,3,"state",812,0
"8876","2021-03-26","state","AVENAL STATE PRISON","Kings",2021,3,3107,528,8,NA,3161,NA,35.97394934,-120.1231018,"06031","Adult","Male",2920,"050000000075100000000","2021-03-24","Avenal State Prison (ASP)",3161,2920,108,4719,3,"state",3107,0
"8877","2021-03-26","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2021,3,1366,295,0,NA,2110,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2021-03-24","California Correctional Center (CCC)",2110,3443,61,4392,3,"state",1366,1
"8878","2021-03-26","state","CALIPATRIA STATE PRISON","Imperial",2021,3,1123,365,2,NA,2980,NA,33.16569337,-115.484344,"06025","Adult","Male",2308,"050000000079990600000","2021-03-24","Calipatria State Prison (CAL)",2980,2308,129,3451,3,"state",1123,0
"8879","2021-03-26","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2021,3,543,289,0,NA,987,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2021-03-24","Deuel Vocational Institution (DVI)",987,1681,59,2181,3,"state",543,0
"8880","2021-03-26","state","VALLEY STATE PRISON","Madera",2021,3,1730,279,2,NA,2749,NA,37.10547736,-120.1554719,"06039","Adult","Male",1980,"050000000079991300000","2021-03-24","Valley State Prison (VSP)",2749,1980,139,3034,3,"state",1730,0
"8881","2021-03-26","state","RJ DONOVAN CORRECTIONAL FACILITY","San Diego",2021,3,1011,518,18,NA,3467,NA,32.58456487,-116.9335763,"06073","Adult","Male",2992,NA,"2021-03-24","RJ Donovan Correctional Facility (RJD)",3467,2992,116,4182,3,"state",1011,0
"8882","2021-03-26","state","CHUCKAWALLA VALLEY STATE PRISON","Riverside",2021,3,1783,282,9,NA,1886,NA,33.56257951,-114.9095058,"06065","Adult","Male",1738,"050000000075800000000","2021-03-24","Chuckawalla Valley State Prison (CVSP)",1886,1738,109,2578,3,"state",1783,0
"8883","2021-03-26","state","CALIFORNIA STATE PRISON CORCORAN","Kings",2021,3,1075,735,3,NA,3002,NA,36.06081823,-119.549121,"06031","Adult","Male",3116,"050000000075500000000","2021-03-24","California State Prison, Corcoran (COR)",3002,3116,96,4476,3,"state",1075,0
"8884","2021-03-26","state","SALINAS VALLEY STATE PRISON","Monterey",2021,3,683,600,4,NA,3035,NA,36.47885699,-121.3743944,"06053","Adult","Male",2452,"050000000079991900000","2021-03-24","Salinas Valley State Prison (SVSP)",3035,2452,124,3509,3,"state",683,2
"8885","2021-03-26","state","CALIFORNIA STATE PRISON LOS ANGELES","Los Angeles",2021,3,1511,607,13,NA,2658,NA,34.69359649,-118.2276136,"06037","Adult","Male",2300,"050000000079990900000","2021-03-24","California State Prison, Los Angeles County (LAC)",2657,2300,116,3424,3,"state",1511,0
"8886","2021-03-26","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2021,3,620,652,14,NA,2451,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2021-03-24","California Health Care Facility - Stockton (CHCF)",2451,2951,83,3051,3,"state",620,1
"8887","2021-03-26","state","CALIFORNIA STATE PRISON SOLANO","Solano",2021,3,1149,250,5,NA,3095,NA,38.32077652,-121.9752369,"06095","Adult","Male",2610,"050000000079991400000","2021-03-24","California State Prison, Solano (SOL)",3095,2610,119,4056,3,"state",1149,0
"8888","2021-03-26","state","NORTH KERN STATE PRISON","Kern",2021,3,923,621,4,NA,2828,NA,35.78188512,-119.3098757,"06029","Adult","Male",2694,"050000000079990800000","2021-03-24","North Kern State Prison (NKSP)",2828,2694,105,4011,3,"state",923,2
"8889","2021-03-26","state","CALIFORNIA REHABILITATION CENTER","Riverside",2021,3,1993,495,1,NA,1826,NA,33.92691794,-117.5759442,"06065","Adult","Male",1962,"050000000070400000000","2021-03-24","California Rehabilitation Center (CRC)",1826,2491,73,3274,3,"state",1993,0
"8890","2021-03-26","state","CALIFORNIA INSTITUTION FOR WOMEN","San Bernardino",2021,3,488,359,1,NA,996,NA,33.94974531,-117.636365,"06071","Adult","Female",1398,"050000000070600000000","2021-03-24","California Institution for Women (CIW)",996,1298,77,1777,3,"state",488,0
"8891","2021-03-28","state","FOLSOM STATE PRISON","Sacramento",2021,3,1369,217,2,NA,1979,NA,38.69538339,-121.1630324,"06067","Adult","Mixed",2066,"050000000079992900000","2021-03-24","FOLSOM STATE PRISON",1979,2469,80.1539084649656,3608,3,"state",1369,0
"8892","2021-03-28","state","CALIFORNIA STATE PRISON SAN QUENTIN","Marin",2021,3,2241,439,28,NA,2472,NA,37.94003982,-122.4903665,"06041","Adult","Male",3082,"050000000070300000000","2021-03-24","San Quentin State Prison (SQ)",2472,3082,80,4157,3,"state",2241,0
"8893","2021-03-28","state","IRONWOOD STATE PRISON","Riverside",2021,3,1568,382,1,NA,2657,NA,33.56098104,-114.9260354,"06065","Adult","Male",2200,"050000000079991100000","2021-03-24","Ironwood State Prison (ISP)",2657,2200,121,3300,3,"state",1568,0
"8894","2021-03-28","state","KERN VALLEY STATE PRISON","Kern",2021,3,893,554,6,NA,3629,NA,35.76647437,-119.3253627,"06029","Adult","Male",2448,"050000000071112000000","2021-03-24","Kern Valley State Prison (KVSP)",3629,2448,148,3622,3,"state",893,0
"8895","2021-03-28","state","CALIFORNIA CORRECTIONAL INSTITUTION","Kern",2021,3,1382,648,4,NA,2902,NA,35.10991489,-118.5703307,"06029","Adult","Male",2783,"050000000071200000000","2021-03-24","California Correctional Institution (CCI)",2902,2783,104,4175,3,"state",1382,0
"8896","2021-03-28","state","CALIPATRIA STATE PRISON","Imperial",2021,3,1123,361,2,NA,2980,NA,33.16569337,-115.484344,"06025","Adult","Male",2308,"050000000079990600000","2021-03-24","Calipatria State Prison (CAL)",2980,2308,129,3451,3,"state",1123,0
"8897","2021-03-28","state","CORRECTIONAL TRAINING FACILITY","Monterey",2021,3,2717,351,18,NA,4325,NA,36.46964789,-121.3822324,"06053",NA,"Male",3312,"050000000070700000000","2021-03-24","Correctional Training Facility (CTF)",4325,3312,131,4929,3,"state",2717,0
"8898","2021-03-28","state","SUBSTANCE ABUSE TREATMENT FACILITY","Kings",2021,3,3011,636,7,NA,4500,NA,36.05396,-119.5478,"06031","Adult","Male",3424,NA,"2021-03-24","California Substance Abuse Treatment Facility (SATF)",4500,3424,131,5202,3,"state",3011,0
"8899","2021-03-28","state","CALIFORNIA CORRECTIONAL CENTER","Lassen",2021,3,1366,295,0,NA,2110,NA,40.40195801,-120.5167302,"06035","Adult","Male",3883,"050000000070100000000","2021-03-24","California Correctional Center (CCC)",2110,3443,61,4392,3,"state",1366,0
"8900","2021-03-28","state","CHUCKAWALLA VALLEY STATE PRISON","Riverside",2021,3,1783,282,9,NA,1886,NA,33.56257951,-114.9095058,"06065","Adult","Male",1738,"050000000075800000000","2021-03-24","Chuckawalla Valley State Prison (CVSP)",1886,1738,109,2578,3,"state",1783,0
"8901","2021-03-28","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2021,3,821,273,1,NA,2165,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2021-03-24","Central California Women's Facility (CCWF)",3,2004,0.1,1420,3,"state",821,9
"8902","2021-03-28","state","CENTRAL CALIFORNIA WOMENS FACILITY","Madera",2021,3,821,273,1,NA,2165,NA,37.09368073,-120.1527098,"06039","Adult","Female",2004,"050000000075700000000","2021-03-24","Central California Women's Facility (CCWF)",2162,2004,108,3068,3,"state",821,0
"8903","2021-03-28","state","CALIFORNIA MEDICAL FACILITY","Solano",2021,3,711,344,11,NA,1929,NA,38.32851019,-121.9791645,"06095","Adult","Mixed",2361,"050000000071100000000","2021-03-24","CALIFORNIA MEDICAL FACILITY",1929,2361,81.702668360864,2921,3,"state",711,0
"8904","2021-03-28","state","SIERRA CONSERVATION CENTER","Tuolumne",2021,3,1429,217,0,NA,2923,NA,37.89168856,-120.5365401,"06109","Adult","Male",3836,"050000000070800000000","2021-03-24","Sierra Conservation Center (SCC)",2923,3486,84,4250,3,"state",1429,0
"8905","2021-03-28","state","CALIFORNIA HEALTH CARE FACILITY","San Joaquin",2021,3,619,656,14,NA,2451,NA,37.8947278,-121.1848441,"06077","Adult","Male",2951,NA,"2021-03-24","California Health Care Facility - Stockton (CHCF)",2451,2951,83,3051,3,"state",619,-1
"8906","2021-03-28","state","CALIFORNIA INSTITUTION FOR MEN","San Bernardino",2021,3,1499,585,27,NA,1850,NA,33.98471223,-117.6823919,"06071","Adult","Male",2973,"050000000070500000000","2021-03-24","California Institution for Men (CIM)",1850,2976,62,4450,3,"state",1499,0
"8907","2021-03-28","state","AVENAL STATE PRISON","Kings",2021,3,3107,532,8,NA,3161,NA,35.97394934,-120.1231018,"06031","Adult","Male",2920,"050000000075100000000","2021-03-24","Avenal State Prison (ASP)",3161,2920,108,4719,3,"state",3107,0
"8908","2021-03-28","state","MULE CREEK STATE PRISON","Amador",2021,3,1846,409,8,NA,3882,NA,38.37074335,-120.9534458,"06005","Adult","Male",3284,"050000000075000000000","2021-03-24","Mule Creek State Prison (MCSP)",3882,3284,118,4255,3,"state",1846,0
"8909","2021-03-28","state","CALIFORNIA STATE PRISON SACRAMENTO","Sacramento",2021,3,291,318,0,NA,2225,NA,38.69444411,-121.1539037,"06067","Adult","Male",1828,"050000000075600000000","2021-03-24","California State Prison, Sacramento (SAC)",2225,1828,122,2545,3,"state",291,3
"8910","2021-03-28","state","VALLEY STATE PRISON","Madera",2021,3,1730,276,2,NA,2749,NA,37.10547736,-120.1554719,"06039","Adult","Male",1980,"050000000079991300000","2021-03-24","Valley State Prison (VSP)",2749,1980,139,3034,3,"state",1730,0
"8911","2021-03-28","state","DEUEL VOCATIONAL INSTITUTION","San Joaquin",2021,3,543,287,0,NA,987,NA,37.74805759,-121.3306264,"06077","Adult","Male",1681,"050000000070900000000","2021-03-24","Deuel Vocational Institution (DVI)",987,1681,59,2181,3,"state",543,0
"8912","2021-03-28","state","PLEASANT VALLEY STATE PRISON","Fresno",2021,3,1989,431,3,NA,2687,NA,36.13147309,-120.2488996,"06019","Adult","Male",2308,"050000000079991200000","2021-03-24","Pleasant Valley State Prison (PVSP)",2687,2308,116,3535,3,"state",1989,0
"8913","2021-03-28","state","RJ DONOVAN CORRECTIONAL FACILITY","San Diego",2021,3,1011,513,18,NA,3467,NA,32.58456487,-116.9335763,"06073","Adult","Male",2992,NA,"2021-03-24","RJ Donovan Correctional Facility (RJD)",3467,2992,116,4182,3,"state",1011,0
